0.03,false
0.01,false
0.04,false
0.03,false
0.04,false
0.01,false
0.02,false
0.01,false
0.04,false
0.01,false
0.05,false
0.03,false
0.02,false
0.03,false
0.01,false
0.04,false
0.04,false
0.03,false
0.04,false
0.04,false
0.04,false
0.04,false
0.01,false
0.03,false
0.05,false
0.03,false
0.05,false
0.03,false
0.02,false
0.02,false
0.02,false
0.04,false
0.03,false
0.03,false
0.02,false
0.01,false
0.03,false
0.03,false
0.03,false
0.02,false
0.01,false
0.04,false
0.04,false
0.02,false
0.05,false
0.01,false
0.02,false
0.03,false
0.02,false
0.03,false
0.02,false
0.05,false
0.01,false
0.01,false
0.02,false
0.03,false
0.03,false
0.01,false
0.04,false
0.01,false
0.01,false
0.01,false
0.04,false
0.01,false
0.05,false
0.02,false
0.03,false
0.02,false
0.04,false
0.02,false
0.02,false
0.00,false
0.03,false
0.04,false
0.05,false
0.02,false
0.03,false
0.02,false
0.04,false
0.04,false
0.00,false
0.04,false
0.02,false
0.02,false
0.04,false
0.05,false
0.04,false
0.05,false
0.04,false
0.02,false
0.03,false
0.01,false
0.04,false
0.02,false
0.02,false
0.04,false
0.04,false
0.01,false
0.03,false
0.03,false
0.00,false
0.00,false
0.04,false
0.00,false
0.02,false
0.01,false
0.01,false
0.04,false
0.00,false
0.04,false
0.03,false
0.01,false
0.01,false
0.01,false
0.01,false
0.04,false
0.01,false
0.03,false
0.05,false
0.04,false
0.04,false
0.01,false
0.04,false
0.03,false
0.04,false
0.02,false
0.03,false
0.01,false
0.04,false
0.03,false
0.03,false
0.01,false
0.02,false
0.03,false
0.02,false
0.03,false
0.01,false
0.03,false
0.03,false
0.01,false
0.01,false
0.05,false
0.02,false
0.02,false
0.02,false
0.03,false
0.03,false
0.03,false
0.05,false
0.04,false
0.01,false
0.02,false
0.03,false
0.02,false
0.01,false
0.05,false
0.04,false
0.01,false
0.03,false
0.03,false
0.04,false
0.04,false
0.04,false
0.01,false
0.05,false
0.04,false
0.01,false
0.01,false
0.04,false
0.01,false
0.04,false
0.00,false
0.03,false
0.01,false
0.03,false
0.02,false
0.04,false
0.00,false
0.02,false
0.05,false
0.04,false
0.02,false
0.05,false
0.03,false
0.04,false
0.02,false
0.02,false
0.04,false
0.05,false
0.01,false
0.05,false
0.02,false
0.02,false
0.01,false
0.02,false
0.02,false
0.03,false
0.01,false
0.02,false
0.02,false
0.05,false
0.05,false
0.02,false
0.02,false
0.05,false
0.04,false
0.04,false
0.02,false
0.02,false
0.01,false
0.00,false
0.02,false
0.01,false
0.04,false
0.04,false
0.04,false
0.05,false
0.04,false
0.02,false
0.00,false
0.02,false
0.05,false
0.05,false
0.02,false
0.04,false
0.00,false
0.00,false
0.02,false
0.04,false
0.02,false
0.04,false
0.02,false
0.01,false
0.01,false
0.03,false
0.02,false
0.02,false
0.01,false
0.03,false
0.02,false
0.01,false
0.03,false
0.01,false
0.02,false
0.01,false
0.05,false
0.03,false
0.03,false
0.03,false
0.01,false
0.03,false
0.03,false
0.03,false
0.02,false
0.02,false
0.03,false
0.00,false
0.03,false
0.04,false
0.00,false
0.05,false
0.05,false
0.01,false
0.04,false
0.05,false
0.03,false
0.04,false
0.05,false
0.04,false
0.01,false
0.04,false
0.02,false
0.02,false
0.03,false
0.03,false
0.02,false
0.02,false
0.02,false
0.04,false
0.04,false
0.04,false
0.02,false
0.01,false
0.04,false
0.04,false
0.03,false
0.04,false
0.03,false
0.02,false
0.04,false
0.03,false
0.04,false
0.01,false
0.01,false
0.02,false
0.05,false
0.04,false
0.04,false
0.01,false
0.01,false
0.01,false
0.00,false
0.03,false
0.02,false
0.04,false
0.04,false
0.02,false
0.02,false
0.04,false
0.01,false
0.02,false
0.04,false
0.03,false
0.03,false
0.05,false
0.01,false
0.05,false
0.02,false
0.02,false
0.02,false
0.05,false
0.03,false
0.05,false
0.02,false
0.02,false
0.04,false
0.01,false
0.03,false
0.01,false
0.04,false
0.04,false
0.01,false
0.03,false
0.02,false
0.05,false
0.03,false
0.03,false
0.03,false
0.03,false
0.02,false
0.02,false
0.05,false
0.01,false
0.01,false
0.02,false
0.02,false
0.02,false
0.04,false
0.02,false
0.01,false
0.03,false
0.00,false
0.01,false
0.02,false
0.02,false
0.02,false
0.02,false
0.03,false
0.02,false
0.05,false
0.03,false
0.03,false
0.02,false
0.05,false
0.03,false
0.00,false
0.03,false
0.00,false
0.05,false
0.03,false
0.02,false
0.01,false
0.02,false
0.01,false
0.02,false
0.05,false
0.04,false
0.01,false
0.03,false
0.01,false
0.05,false
0.03,false
0.03,false
0.02,false
0.00,false
0.04,false
0.04,false
0.04,false
0.01,false
0.02,false
0.04,false
0.02,false
0.02,false
0.03,false
0.02,false
0.02,false
0.05,false
0.04,false
0.02,false
0.03,false
0.03,false
0.00,false
0.01,false
0.02,false
0.03,false
0.01,false
0.02,false
0.02,false
0.01,false
0.01,false
0.03,false
0.04,false
0.03,false
0.02,false
0.02,false
0.04,false
0.02,false
0.02,false
0.05,false
0.01,false
0.02,false
0.01,false
0.01,false
0.01,false
0.04,false
0.03,false
0.01,false
0.05,false
0.02,false
0.01,false
0.01,false
0.02,false
0.03,false
0.03,false
0.03,false
0.03,false
0.00,false
0.02,false
0.05,false
0.02,false
0.04,false
0.04,false
0.04,false
0.03,false
0.04,false
0.05,false
0.05,false
0.02,false
0.03,false
0.03,false
0.04,false
0.02,false
0.05,false
0.02,false
0.04,false
0.02,false
0.04,false
0.03,false
0.02,false
0.01,false
0.02,false
0.01,false
0.02,false
0.03,false
0.05,false
0.02,false
0.04,false
0.02,false
0.03,false
0.02,false
0.03,false
0.02,false
0.04,false
0.04,false
0.02,false
0.03,false
0.02,false
0.01,false
0.01,false
0.02,false
0.01,false
0.03,false
0.03,false
0.02,false
0.01,false
0.02,false
0.01,false
0.01,false
0.01,false
0.04,false
0.02,false
0.01,false
0.01,false
0.03,false
0.00,false
0.04,false
0.00,false
0.04,false
0.02,false
0.04,false
0.04,false
0.05,false
0.04,false
0.03,false
0.05,false
0.04,false
0.02,false
0.04,false
0.04,false
0.00,false
0.04,false
0.04,false
0.05,false
0.02,false
0.05,false
0.01,false
0.03,false
0.01,false
0.02,false
0.04,false
0.02,false
0.02,false
0.02,false
0.02,false
0.04,false
0.04,false
0.01,false
0.04,false
0.03,false
0.01,false
0.05,false
0.03,false
0.01,false
0.03,false
0.04,false
0.04,false
0.04,false
0.03,false
0.03,false
0.02,false
0.03,false
0.02,false
0.02,false
0.01,false
0.03,false
0.04,false
0.03,false
0.03,false
0.05,false
0.02,false
0.02,false
0.05,false
0.01,false
0.01,false
0.03,false
0.03,false
0.02,false
0.01,false
0.01,false
0.05,false
0.04,false
0.03,false
0.04,false
0.05,false
0.04,false
0.03,false
0.01,false
0.04,false
0.03,false
0.02,false
0.02,false
0.03,false
0.03,false
0.01,false
0.02,false
0.02,false
0.01,false
0.04,false
0.03,false
0.03,false
0.02,false
0.05,false
0.04,false
0.05,false
0.05,false
0.01,false
0.03,false
0.02,false
0.03,false
0.04,false
0.02,false
0.01,false
0.01,false
0.04,false
0.04,false
0.04,false
0.01,false
0.03,false
0.03,false
0.04,false
0.00,false
0.02,false
0.02,false
0.04,false
0.01,false
0.05,false
0.05,false
0.04,false
0.00,false
0.03,false
0.02,false
0.01,false
0.04,false
0.04,false
0.01,false
0.03,false
0.05,false
0.01,false
0.01,false
0.04,false
0.02,false
0.04,false
0.04,false
0.04,false
0.02,false
0.03,false
0.04,false
0.02,false
0.04,false
0.05,false
0.02,false
0.02,false
0.03,false
0.01,false
0.02,false
0.03,false
0.03,false
0.04,false
0.03,false
0.04,false
0.04,false
0.03,false
0.04,false
0.02,false
0.02,false
0.03,false
0.02,false
0.03,false
0.02,false
0.04,false
0.03,false
0.02,false
0.02,false
0.00,false
0.01,false
0.01,false
0.05,false
0.04,false
0.03,false
0.04,false
0.03,false
0.02,false
0.01,false
0.03,false
0.03,false
0.03,false
0.01,false
0.00,false
0.01,false
0.03,false
0.05,false
0.03,false
0.03,false
0.02,false
0.01,false
0.01,false
0.03,false
0.03,false
0.03,false
0.01,false
0.02,false
0.00,false
0.01,false
0.05,false
0.03,false
0.04,false
0.02,false
0.04,false
0.01,false
0.01,false
0.03,false
0.02,false
0.02,false
0.02,false
0.02,false
0.04,false
0.01,false
0.03,false
0.04,false
0.04,false
0.01,false
0.03,false
0.03,false
0.02,false
0.02,false
0.02,false
0.02,false
0.01,false
0.01,false
0.03,false
0.02,false
0.01,false
0.02,false
0.01,false
0.03,false
0.01,false
0.02,false
0.04,false
0.03,false
0.03,false
0.01,false
0.03,false
0.03,false
0.04,false
0.05,false
0.03,false
0.04,false
0.01,false
0.03,false
0.01,false
0.04,false
0.02,false
0.01,false
0.03,false
0.01,false
0.02,false
0.04,false
0.03,false
0.04,false
0.04,false
0.02,false
0.02,false
0.01,false
0.03,false
0.02,false
0.04,false
0.01,false
0.03,false
0.02,false
0.04,false
0.03,false
0.04,false
0.01,false
0.01,false
0.04,false
0.04,false
0.03,false
0.04,false
0.02,false
0.02,false
0.03,false
0.04,false
0.05,false
0.00,false
0.02,false
0.00,false
0.04,false
0.03,false
0.03,false
0.04,false
0.05,false
0.05,false
0.02,false
0.02,false
0.04,false
0.02,false
0.00,false
0.01,false
0.03,false
0.04,false
0.01,false
0.02,false
0.00,false
0.02,false
0.04,false
0.02,false
0.04,false
0.04,false
0.03,false
0.01,false
0.01,false
0.01,false
0.04,false
0.05,false
0.03,false
0.03,false
0.01,false
0.04,false
0.02,false
0.01,false
0.02,false
0.02,false
0.01,false
0.03,false
0.03,false
0.03,false
0.05,false
0.02,false
0.04,false
0.01,false
0.04,false
0.02,false
0.04,false
0.04,false
0.04,false
0.03,false
0.04,false
0.03,false
0.04,false
0.02,false
0.04,false
0.05,false
0.02,false
0.04,false
0.01,false
0.03,false
0.03,false
0.04,false
0.04,false
0.01,false
0.05,false
0.00,false
0.03,false
0.04,false
0.02,false
0.02,false
0.02,false
0.05,false
0.02,false
0.05,false
0.00,false
0.03,false
0.03,false
0.04,false
0.04,false
0.05,false
0.01,false
0.02,false
0.04,false
0.01,false
0.03,false
0.05,false
0.05,false
0.04,false
0.03,false
0.02,false
0.02,false
0.02,false
0.03,false
0.03,false
0.05,false
